LAT,LON,YEAR,MO,DY,QV2M,KT,DTI,SII
28.67591,77.11321,2014,1,15,0.004604,0.32,8.48,1.96
28.67591,77.11321,2014,1,16,0.00455,0.39,8.06,2.37
28.67591,77.11321,2014,1,17,0.00603,0.15,8.39,0.91
28.67591,77.11321,2014,1,18,0.007753,0.34,8.21,2.11
28.67591,77.11321,2014,1,19,0.006982,0.53,7.54,3.29
28.67591,77.11321,2014,1,20,0.005848,0.47,7.85,2.99
28.67591,77.11321,2014,1,21,0.007351,0.07,8.48,0.41
28.67591,77.11321,2014,1,22,0.00899,0.11,8.7,0.69
28.67591,77.11321,2014,1,23,0.008338,0.46,8.26,2.93
28.67591,77.11321,2014,1,24,0.006214,0.5,7.62,3.23
28.67591,77.11321,2014,1,25,0.005346,0.28,8.36,1.83
28.67591,77.11321,2014,1,26,0.004838,0.59,7.29,3.87
28.67591,77.11321,2014,1,27,0.004735,0.63,6.65,4.14
28.67591,77.11321,2014,1,28,0.00503,0.64,6.88,4.18
28.67591,77.11321,2014,1,29,0.005253,0.45,8.24,2.94
28.67591,77.11321,2014,1,30,0.004756,0.39,8.79,2.62
28.67591,77.11321,2014,1,31,0.004564,0.48,8.47,3.22
28.67591,77.11321,2014,2,1,0.004978,0.5,7.84,3.41
28.67591,77.11321,2014,2,2,0.004537,0.54,7.63,3.69
28.67591,77.11321,2014,2,3,0.005151,0.55,8.01,3.79
28.67591,77.11321,2014,2,4,0.005528,0.57,7.83,3.84
28.67591,77.11321,2014,2,5,0.005965,0.47,7.99,3.24
28.67591,77.11321,2014,2,6,0.00663,0.56,8.11,3.87
28.67591,77.11321,2014,2,7,0.007809,0.61,8.08,4.25
28.67591,77.11321,2014,2,8,0.005101,0.45,7.99,3.13
28.67591,77.11321,2014,2,9,0.003246,0.66,6.27,4.71
28.67591,77.11321,2014,2,10,0.002876,0.36,7.04,2.63
28.67591,77.11321,2014,2,11,0.002917,0.66,6.39,4.7
28.67591,77.11321,2014,2,12,0.003043,0.67,6.11,4.89
28.67591,77.11321,2014,2,13,0.004361,0.62,7.39,4.42
28.67591,77.11321,2014,2,14,0.008579,0.16,8.76,1.15
28.67591,77.11321,2014,2,15,0.006558,0.39,8.21,2.9
28.67591,77.11321,2014,2,16,0.004777,0.61,6.98,4.66
28.67591,77.11321,2014,2,17,0.004057,0.68,6.41,5.04
28.67591,77.11321,2014,2,18,0.003581,0.69,6.37,5.1
28.67591,77.11321,2014,2,19,0.003589,0.51,7.01,3.88
28.67591,77.11321,2014,2,20,0.003894,0.65,6.95,4.99
28.67591,77.11321,2014,2,21,0.00544,0.63,7.54,4.81
28.67591,77.11321,2014,2,22,0.007768,0.44,8.76,3.52
28.67591,77.11321,2014,2,23,0.00638,0.6,7.47,4.77
28.67591,77.11321,2014,2,24,0.004378,0.66,7.06,5.28
28.67591,77.11321,2014,2,25,0.00445,0.59,7.68,4.75
28.67591,77.11321,2014,2,26,0.006619,0.56,8.27,4.56
28.67591,77.11321,2014,2,27,0.009351,0.57,8.57,4.52
28.67591,77.11321,2014,2,28,0.009704,0.25,8.48,2
28.67591,77.11321,2014,3,1,0.007525,0.25,8.66,2.08
28.67591,77.11321,2014,3,2,0.00546,0.57,7.45,4.8
28.67591,77.11321,2014,3,3,0.005263,0.64,7.15,5.35
28.67591,77.11321,2014,3,4,0.005452,0.62,7.72,5.23
28.67591,77.11321,2014,3,5,0.00591,0.64,8.09,5.26
28.67591,77.11321,2014,3,6,0.006156,0.64,7.37,5.38
28.67591,77.11321,2014,3,7,0.004946,0.68,6.97,5.66
28.67591,77.11321,2014,3,8,0.005833,0.64,7.53,5.54
28.67591,77.11321,2014,3,9,0.006412,0.64,7.9,5.55
28.67591,77.11321,2014,3,10,0.00725,0.31,9.03,2.7
28.67591,77.11321,2014,3,11,0.008171,0.53,8.69,4.66
28.67591,77.11321,2014,3,12,0.008855,0.63,8,5.57
28.67591,77.11321,2014,3,13,0.005183,0.66,7.2,5.81
28.67591,77.11321,2014,3,14,0.004724,0.66,7.19,5.94
28.67591,77.11321,2014,3,15,0.005027,0.66,7.53,5.9
28.67591,77.11321,2014,3,16,0.006085,0.64,8.13,5.8
28.67591,77.11321,2014,3,17,0.006422,0.63,8.53,5.83
28.67591,77.11321,2014,3,18,0.007473,0.62,8.18,5.85
28.67591,77.11321,2014,3,19,0.005688,0.68,7.32,6.12
28.67591,77.11321,2014,3,20,0.004798,0.6,7.78,5.46
28.67591,77.11321,2014,3,21,0.005252,0.59,8.42,5.46
28.67591,77.11321,2014,3,22,0.005578,0.63,8.28,5.98
28.67591,77.11321,2014,3,23,0.006668,0.27,9.17,2.59
28.67591,77.11321,2014,3,24,0.008246,0.59,9.09,5.67
28.67591,77.11321,2014,3,25,0.008084,0.64,8.82,6.06
28.67591,77.11321,2014,3,26,0.008295,0.41,9.34,3.91
28.67591,77.11321,2014,3,27,0.007888,0.37,9.39,3.55
28.67591,77.11321,2014,3,28,0.007836,0.57,9.38,5.59
28.67591,77.11321,2014,3,29,0.008006,0.61,9.07,5.89
28.67591,77.11321,2014,3,30,0.00576,0.61,8.09,5.86
28.67591,77.11321,2014,3,31,0.005013,0.65,7.91,6.42
28.67591,77.11321,2014,4,1,0.00499,0.65,7.83,6.38
28.67591,77.11321,2014,4,2,0.006812,0.65,8.73,6.23
28.67591,77.11321,2014,4,3,0.007199,0.66,8.04,6.4
28.67591,77.11321,2014,4,4,0.006671,0.62,8.71,6.18
28.67591,77.11321,2014,4,5,0.007666,0.65,8.89,6.34
28.67591,77.11321,2014,4,6,0.007987,0.61,9.39,6.11
28.67591,77.11321,2014,4,7,0.008414,0.61,9.15,6.28
28.67591,77.11321,2014,4,8,0.006362,0.66,7.82,6.66
28.67591,77.11321,2014,4,9,0.005096,0.64,7.64,6.7
28.67591,77.11321,2014,4,10,0.004631,0.67,7.68,6.75
28.67591,77.11321,2014,4,11,0.004557,0.67,8.04,6.73
28.67591,77.11321,2014,4,12,0.005202,0.67,8.54,6.63
28.67591,77.11321,2014,4,13,0.005795,0.54,9.55,5.47
28.67591,77.11321,2014,4,14,0.007223,0.58,9.45,5.97
28.67591,77.11321,2014,4,15,0.007162,0.6,9.09,6.24
28.67591,77.11321,2014,4,16,0.007106,0.48,9.14,5.02
28.67591,77.11321,2014,4,17,0.007815,0.54,9.38,5.49
28.67591,77.11321,2014,4,18,0.009238,0.61,9.62,6.22
28.67591,77.11321,2014,4,19,0.008913,0.54,8.86,5.73
28.67591,77.11321,2014,4,20,0.007415,0.64,8.54,6.76
28.67591,77.11321,2014,4,21,0.006324,0.65,8.62,6.79
28.67591,77.11321,2014,4,22,0.007114,0.64,8.96,6.79
28.67591,77.11321,2014,4,23,0.008071,0.63,9.08,6.58
28.67591,77.11321,2014,4,24,0.007359,0.66,8.98,6.85
28.67591,77.11321,2014,4,25,0.007556,0.64,9.23,6.81
28.67591,77.11321,2014,4,26,0.007507,0.54,9.59,5.74
28.67591,77.11321,2014,4,27,0.005749,0.68,8.51,7.09
28.67591,77.11321,2014,4,28,0.004822,0.69,8.46,7.21
28.67591,77.11321,2014,4,29,0.004967,0.66,8.69,7.19
28.67591,77.11321,2014,4,30,0.004548,0.64,9.26,7.05
28.67591,77.11321,2014,5,1,0.004908,0.61,9.57,6.4
28.67591,77.11321,2014,5,2,0.005585,0.58,10.19,6.27
28.67591,77.11321,2014,5,3,0.006477,0.56,10.19,6.09
28.67591,77.11321,2014,5,4,0.006518,0.61,9.95,6.54
28.67591,77.11321,2014,5,5,0.009666,0.5,10.65,5.36
28.67591,77.11321,2014,5,6,0.010661,0.49,10.78,5.34
28.67591,77.11321,2014,5,7,0.01015,0.59,9.92,6.47
28.67591,77.11321,2014,5,8,0.007851,0.6,9.74,6.72
28.67591,77.11321,2014,5,9,0.007257,0.63,9.17,6.87
28.67591,77.11321,2014,5,10,0.007216,0.61,9.51,6.85
28.67591,77.11321,2014,5,11,0.007956,0.6,10.02,6.55
28.67591,77.11321,2014,5,12,0.009668,0.49,10.08,5.29
28.67591,77.11321,2014,5,13,0.01178,0.53,9.68,5.72
28.67591,77.11321,2014,5,14,0.010695,0.56,9.59,6.22
28.67591,77.11321,2014,5,15,0.009599,0.59,9.34,6.72
28.67591,77.11321,2014,5,16,0.010781,0.62,9.58,6.73
28.67591,77.11321,2014,5,17,0.010446,0.56,9.65,6.16
28.67591,77.11321,2014,5,18,0.009296,0.61,9.43,6.83
28.67591,77.11321,2014,5,19,0.007646,0.62,9.09,7
28.67591,77.11321,2014,5,20,0.008396,0.6,9.32,6.93
28.67591,77.11321,2014,5,21,0.007467,0.61,9.38,6.92
28.67591,77.11321,2014,5,22,0.006571,0.61,9.33,7.01
28.67591,77.11321,2014,5,23,0.007222,0.5,10.4,5.59
28.67591,77.11321,2014,5,24,0.007312,0.63,10.36,6.88
28.67591,77.11321,2014,5,25,0.00958,0.6,10.1,6.89
28.67591,77.11321,2014,5,26,0.010946,0.61,10,6.86
28.67591,77.11321,2014,5,27,0.009029,0.62,9.66,6.91
28.67591,77.11321,2014,5,28,0.008467,0.62,9.79,6.94
28.67591,77.11321,2014,5,29,0.007495,0.62,9.91,7.01
28.67591,77.11321,2014,5,30,0.007503,0.6,10.61,6.86
28.67591,77.11321,2014,5,31,0.007453,0.61,10.69,6.83
28.67591,77.11321,2014,6,1,0.010565,0.52,10.81,5.8
28.67591,77.11321,2014,6,2,0.009002,0.6,10.05,6.84
28.67591,77.11321,2014,6,3,0.006699,0.61,9.84,6.95
28.67591,77.11321,2014,6,4,0.007125,0.63,9.95,6.96
28.67591,77.11321,2014,6,5,0.006918,0.62,10.31,6.88
28.67591,77.11321,2014,6,6,0.006565,0.61,10.62,6.84
28.67591,77.11321,2014,6,7,0.006525,0.59,11.01,6.75
28.67591,77.11321,2014,6,8,0.006558,0.62,10.58,6.88
28.67591,77.11321,2014,6,9,0.004577,0.58,10.6,6.76
28.67591,77.11321,2014,6,10,0.005253,0.63,9.9,6.97
28.67591,77.11321,2014,6,11,0.005979,0.59,10.23,6.9
28.67591,77.11321,2014,6,12,0.009986,0.52,11.03,5.86
28.67591,77.11321,2014,6,13,0.012201,0.41,10.95,4.73
28.67591,77.11321,2014,6,14,0.012416,0.4,11.27,4.6
28.67591,77.11321,2014,6,15,0.013145,0.55,11.28,6.21
28.67591,77.11321,2014,6,16,0.012296,0.58,11.34,6.52
28.67591,77.11321,2014,6,17,0.012378,0.57,11.42,6.53
28.67591,77.11321,2014,6,18,0.013631,0.57,11.39,6.4
28.67591,77.11321,2014,6,19,0.012473,0.58,11.54,6.58
28.67591,77.11321,2014,6,20,0.011443,0.58,11.24,6.52
28.67591,77.11321,2014,6,21,0.011383,0.53,11.43,6.1
28.67591,77.11321,2014,6,22,0.011615,0.59,11.06,6.67
28.67591,77.11321,2014,6,23,0.013171,0.44,11.23,4.99
28.67591,77.11321,2014,6,24,0.014004,0.54,10.88,6.11
28.67591,77.11321,2014,6,25,0.015073,0.47,11,5.32
28.67591,77.11321,2014,6,26,0.015797,0.54,10.97,6.25
28.67591,77.11321,2014,6,27,0.014079,0.57,11.02,6.38
28.67591,77.11321,2014,6,28,0.014133,0.55,11.21,6.24
28.67591,77.11321,2014,6,29,0.014895,0.56,11.25,6.37
28.67591,77.11321,2014,6,30,0.015383,0.4,11.53,4.58
28.67591,77.11321,2014,7,1,0.014522,0.52,11.29,5.86
28.67591,77.11321,2014,7,2,0.01529,0.39,11.13,4.37
28.67591,77.11321,2014,7,3,0.016561,0.43,11.11,4.8
28.67591,77.11321,2014,7,4,0.015301,0.57,11.09,6.55
28.67591,77.11321,2014,7,5,0.014545,0.51,11.19,5.86
28.67591,77.11321,2014,7,6,0.013621,0.31,11.28,3.48
28.67591,77.11321,2014,7,7,0.012744,0.59,10.99,6.79
28.67591,77.11321,2014,7,8,0.011641,0.61,10.57,6.94
28.67591,77.11321,2014,7,9,0.011326,0.62,10.66,6.84
28.67591,77.11321,2014,7,10,0.010285,0.61,10.69,7.01
28.67591,77.11321,2014,7,11,0.009762,0.62,10.96,6.92
28.67591,77.11321,2014,7,12,0.010955,0.59,11.18,6.77
28.67591,77.11321,2014,7,13,0.014075,0.41,11.56,4.57
28.67591,77.11321,2014,7,14,0.017735,0.4,11.69,4.45
28.67591,77.11321,2014,7,15,0.01529,0.58,11.68,6.38
28.67591,77.11321,2014,7,16,0.018359,0.46,11.62,5.22
28.67591,77.11321,2014,7,17,0.019509,0.47,11.7,5.23
28.67591,77.11321,2014,7,18,0.020071,0.18,11.3,2.01
28.67591,77.11321,2014,7,19,0.018307,0.44,11.24,4.97
28.67591,77.11321,2014,7,20,0.017414,0.45,11.14,5.09
28.67591,77.11321,2014,7,21,0.015741,0.47,10.98,5.32
28.67591,77.11321,2014,7,22,0.016777,0.38,11.26,4.21
28.67591,77.11321,2014,7,23,0.018424,0.3,11.24,3.35
28.67591,77.11321,2014,7,24,0.018168,0.38,11.28,4.21
28.67591,77.11321,2014,7,25,0.01733,0.4,11.29,4.42
28.67591,77.11321,2014,7,26,0.017672,0.48,11.14,5.19
28.67591,77.11321,2014,7,27,0.01874,0.45,11.26,4.91
28.67591,77.11321,2014,7,28,0.018481,0.39,11.3,4.23
28.67591,77.11321,2014,7,29,0.01768,0.43,11.38,4.68
28.67591,77.11321,2014,7,30,0.016995,0.49,11.25,5.34
28.67591,77.11321,2014,7,31,0.017336,0.48,11.29,5.26
28.67591,77.11321,2014,8,1,0.018298,0.55,11.36,6.02
28.67591,77.11321,2014,8,2,0.019648,0.26,11.41,2.84
28.67591,77.11321,2014,8,3,0.019577,0.54,11.62,5.79
28.67591,77.11321,2014,8,4,0.018883,0.4,11.57,4.43
28.67591,77.11321,2014,8,5,0.01906,0.38,11.36,4.09
28.67591,77.11321,2014,8,6,0.019548,0.44,11.43,4.71
28.67591,77.11321,2014,8,7,0.019918,0.42,11.56,4.54
28.67591,77.11321,2014,8,8,0.01895,0.32,11.38,3.42
28.67591,77.11321,2014,8,9,0.018635,0.42,11.41,4.42
28.67591,77.11321,2014,8,10,0.020097,0.38,11.47,4.12
28.67591,77.11321,2014,8,11,0.019663,0.53,11.37,5.58
28.67591,77.11321,2014,8,12,0.018851,0.58,11.25,6.15
28.67591,77.11321,2014,8,13,0.017771,0.57,11.12,6.14
28.67591,77.11321,2014,8,14,0.018475,0.58,10.89,6.12
28.67591,77.11321,2014,8,15,0.018883,0.47,10.96,4.88
28.67591,77.11321,2014,8,16,0.01789,0.47,10.61,4.97
28.67591,77.11321,2014,8,17,0.016294,0.63,10.09,6.42
28.67591,77.11321,2014,8,18,0.014981,0.61,10.02,6.38
28.67591,77.11321,2014,8,19,0.013487,0.59,10.33,6.06
28.67591,77.11321,2014,8,20,0.013793,0.63,9.86,6.43
28.67591,77.11321,2014,8,21,0.01294,0.63,9.86,6.53
28.67591,77.11321,2014,8,22,0.013213,0.62,9.79,6.53
28.67591,77.11321,2014,8,23,0.012943,0.64,9.93,6.39
28.67591,77.11321,2014,8,24,0.012226,0.62,9.79,6.44
28.67591,77.11321,2014,8,25,0.013382,0.61,10.03,6.33
28.67591,77.11321,2014,8,26,0.01383,0.6,10.53,6.17
28.67591,77.11321,2014,8,27,0.013338,0.59,10.75,6.14
28.67591,77.11321,2014,8,28,0.014012,0.45,10.9,4.53
28.67591,77.11321,2014,8,29,0.015427,0.41,10.74,4.11
28.67591,77.11321,2014,8,30,0.016837,0.39,11.06,3.99
28.67591,77.11321,2014,8,31,0.017887,0.2,11.17,2.04
28.67591,77.11321,2014,9,1,0.017947,0.54,11.18,5.35
28.67591,77.11321,2014,9,2,0.017354,0.41,11.21,4.13
28.67591,77.11321,2014,9,3,0.018447,0.41,11.31,4.05
28.67591,77.11321,2014,9,4,0.018731,0.43,11.16,4.18
28.67591,77.11321,2014,9,5,0.019212,0.33,11.16,3.24
28.67591,77.11321,2014,9,6,0.01727,0.46,10.92,4.51
28.67591,77.11321,2014,9,7,0.017239,0.54,10.94,5.39
28.67591,77.11321,2014,9,8,0.018156,0.55,10.91,5.39
28.67591,77.11321,2014,9,9,0.017772,0.57,11,5.43
28.67591,77.11321,2014,9,10,0.017446,0.43,10.98,4.18
28.67591,77.11321,2014,9,11,0.017076,0.36,11.11,3.49
28.67591,77.11321,2014,9,12,0.015944,0.55,10.49,5.21
28.67591,77.11321,2014,9,13,0.016493,0.62,10.16,5.84
28.67591,77.11321,2014,9,14,0.016245,0.57,10.23,5.46
28.67591,77.11321,2014,9,15,0.015988,0.63,9.8,5.83
28.67591,77.11321,2014,9,16,0.014712,0.6,9.89,5.54
28.67591,77.11321,2014,9,17,0.014174,0.62,9.91,5.71
28.67591,77.11321,2014,9,18,0.01267,0.62,9.38,5.94
28.67591,77.11321,2014,9,19,0.012564,0.64,9.33,5.88
28.67591,77.11321,2014,9,20,0.011627,0.61,9.75,5.67
28.67591,77.11321,2014,9,21,0.011172,0.62,9.31,5.78
28.67591,77.11321,2014,9,22,0.011666,0.62,9.24,5.8
28.67591,77.11321,2014,9,23,0.011166,0.66,8.97,5.84
28.67591,77.11321,2014,9,24,0.01101,0.65,8.9,5.81
28.67591,77.11321,2014,9,25,0.011225,0.65,9.17,5.67
28.67591,77.11321,2014,9,26,0.012195,0.62,9.32,5.46
28.67591,77.11321,2014,9,27,0.011869,0.62,9.38,5.56
28.67591,77.11321,2014,9,28,0.011725,0.61,9.4,5.51
28.67591,77.11321,2014,9,29,0.01148,0.64,9.44,5.47
28.67591,77.11321,2014,9,30,0.011438,0.61,9.52,5.4
28.67591,77.11321,2014,10,1,0.012049,0.6,9.53,5.17
28.67591,77.11321,2014,10,2,0.011405,0.58,10.18,5.01
28.67591,77.11321,2014,10,3,0.010189,0.61,9.71,5.21
28.67591,77.11321,2014,10,4,0.009615,0.62,9.68,5.22
28.67591,77.11321,2014,10,5,0.009297,0.63,9.34,5.26
28.67591,77.11321,2014,10,6,0.009081,0.6,9.44,5.18
28.67591,77.11321,2014,10,7,0.009969,0.59,9.77,4.96
28.67591,77.11321,2014,10,8,0.010974,0.62,9.26,5.1
28.67591,77.11321,2014,10,9,0.01052,0.63,8.92,5.15
28.67591,77.11321,2014,10,10,0.009121,0.65,8.41,5.22
28.67591,77.11321,2014,10,11,0.008847,0.63,8.4,5.14
28.67591,77.11321,2014,10,12,0.007901,0.66,8.14,5.2
28.67591,77.11321,2014,10,13,0.008245,0.59,9.24,4.77
28.67591,77.11321,2014,10,14,0.012707,0.39,9.84,3.18
28.67591,77.11321,2014,10,15,0.008463,0.52,8.48,4.12
28.67591,77.11321,2014,10,16,0.007882,0.63,7.97,4.96
28.67591,77.11321,2014,10,17,0.006828,0.64,7.95,4.92
28.67591,77.11321,2014,10,18,0.007079,0.63,8.02,4.84
28.67591,77.11321,2014,10,19,0.006914,0.64,7.83,4.9
28.67591,77.11321,2014,10,20,0.006771,0.63,8.63,4.71
28.67591,77.11321,2014,10,21,0.007127,0.62,8.26,4.72
28.67591,77.11321,2014,10,22,0.007312,0.62,8.36,4.68
28.67591,77.11321,2014,10,23,0.007606,0.62,8.31,4.65
28.67591,77.11321,2014,10,24,0.007622,0.61,8.06,4.59
28.67591,77.11321,2014,10,25,0.007993,0.58,9.15,4.24
28.67591,77.11321,2014,10,26,0.00805,0.61,8.43,4.38
28.67591,77.11321,2014,10,27,0.007544,0.58,8.65,4.32
28.67591,77.11321,2014,10,28,0.007486,0.6,8.27,4.38
28.67591,77.11321,2014,10,29,0.00728,0.46,8.93,3.37
28.67591,77.11321,2014,10,30,0.00741,0.59,8.44,4.18
28.67591,77.11321,2014,10,31,0.006375,0.56,8.8,4.02
28.67591,77.11321,2014,11,1,0.005646,0.57,8.39,4.05
28.67591,77.11321,2014,11,2,0.005467,0.63,7.56,4.37
28.67591,77.11321,2014,11,3,0.006485,0.6,8.12,4.14
28.67591,77.11321,2014,11,4,0.007076,0.59,8.29,4.13
28.67591,77.11321,2014,11,5,0.00735,0.59,8.58,3.98
28.67591,77.11321,2014,11,6,0.006395,0.61,7.81,4.17
28.67591,77.11321,2014,11,7,0.006818,0.58,8.47,3.88
28.67591,77.11321,2014,11,8,0.007556,0.56,8.75,3.83
28.67591,77.11321,2014,11,9,0.007389,0.58,8.27,3.88
28.67591,77.11321,2014,11,10,0.004301,0.57,8.15,3.89
28.67591,77.11321,2014,11,11,0.003392,0.61,7.38,3.93
28.67591,77.11321,2014,11,12,0.003187,0.61,7.37,4.02
28.67591,77.11321,2014,11,13,0.003343,0.6,6.93,3.99
28.67591,77.11321,2014,11,14,0.002866,0.59,7.29,3.9
28.67591,77.11321,2014,11,15,0.002766,0.62,6.7,4.01
28.67591,77.11321,2014,11,16,0.002986,0.62,6.72,3.99
28.67591,77.11321,2014,11,17,0.002815,0.6,6.77,3.94
28.67591,77.11321,2014,11,18,0.002709,0.6,6.8,3.88
28.67591,77.11321,2014,11,19,0.002789,0.59,7.1,3.8
28.67591,77.11321,2014,11,20,0.003406,0.61,7.08,3.75
28.67591,77.11321,2014,11,21,0.003379,0.59,7.35,3.73
28.67591,77.11321,2014,11,22,0.003294,0.6,6.96,3.7
28.67591,77.11321,2014,11,23,0.003125,0.61,6.73,3.71
28.67591,77.11321,2014,11,24,0.002969,0.6,6.56,3.74
28.67591,77.11321,2014,11,25,0.002704,0.6,6.96,3.63
28.67591,77.11321,2014,11,26,0.002865,0.57,7.38,3.53
28.67591,77.11321,2014,11,27,0.002901,0.57,7.58,3.48
28.67591,77.11321,2014,11,28,0.003708,0.57,7.97,3.42
28.67591,77.11321,2014,11,29,0.005029,0.56,7.76,3.41
28.67591,77.11321,2014,11,30,0.004673,0.58,7.48,3.44
28.67591,77.11321,2014,12,1,0.003699,0.6,7.03,3.66
28.67591,77.11321,2014,12,2,0.004098,0.6,7.19,3.57
28.67591,77.11321,2014,12,3,0.00437,0.6,7.34,3.54
28.67591,77.11321,2014,12,4,0.004098,0.6,7.13,3.56
28.67591,77.11321,2014,12,5,0.003736,0.6,6.91,3.59
28.67591,77.11321,2014,12,6,0.003852,0.61,6.96,3.56
28.67591,77.11321,2014,12,7,0.003131,0.61,6.86,3.59
28.67591,77.11321,2014,12,8,0.002748,0.59,6.95,3.51
28.67591,77.11321,2014,12,9,0.002636,0.59,6.74,3.51
28.67591,77.11321,2014,12,10,0.001705,0.62,6.31,3.55
28.67591,77.11321,2014,12,11,0.001792,0.62,6.29,3.59
28.67591,77.11321,2014,12,12,0.003333,0.57,7.58,3.35
28.67591,77.11321,2014,12,13,0.006188,0.2,8.73,1.18
28.67591,77.11321,2014,12,14,0.00853,0.2,8.58,1.14
28.67591,77.11321,2014,12,15,0.007301,0.51,7.68,2.86
28.67591,77.11321,2014,12,16,0.004646,0.58,7.11,3.34
28.67591,77.11321,2014,12,17,0.003322,0.58,6.47,3.39
28.67591,77.11321,2014,12,18,0.003297,0.51,7.16,2.92
28.67591,77.11321,2014,12,19,0.003342,0.42,7.4,2.43
28.67591,77.11321,2014,12,20,0.003046,0.55,7.35,3.15
28.67591,77.11321,2014,12,21,0.002813,0.45,7.74,2.56
28.67591,77.11321,2014,12,22,0.002633,0.33,8.59,1.86
28.67591,77.11321,2014,12,23,0.003097,0.55,7.66,3.14
28.67591,77.11321,2014,12,24,0.003629,0.56,7.03,3.22
28.67591,77.11321,2014,12,25,0.003607,0.51,7.76,2.94
28.67591,77.11321,2014,12,26,0.003231,0.57,7.4,3.21
28.67591,77.11321,2014,12,27,0.003048,0.57,6.63,3.22
28.67591,77.11321,2014,12,28,0.002521,0.49,7.49,2.81
28.67591,77.11321,2014,12,29,0.002335,0.57,7.06,3.2
28.67591,77.11321,2014,12,30,0.002485,0.61,6.73,3.51
28.67591,77.11321,2014,12,31,0.003034,0.58,7.28,3.36
28.67591,77.11321,2015,1,1,0.004591,0.35,8.08,2.06
28.67591,77.11321,2015,1,2,0.006311,0.13,9.01,0.73
28.67591,77.11321,2015,1,3,0.007651,0.23,9.01,1.34
28.67591,77.11321,2015,1,4,0.005686,0.41,7.97,2.38
28.67591,77.11321,2015,1,5,0.003888,0.61,6.99,3.61
28.67591,77.11321,2015,1,6,0.004822,0.52,7.35,3.09
28.67591,77.11321,2015,1,7,0.004727,0.34,8.17,2
28.67591,77.11321,2015,1,8,0.003855,0.22,8.49,1.32
28.67591,77.11321,2015,1,9,0.003199,0.35,8.52,2.09
28.67591,77.11321,2015,1,10,0.002959,0.51,7.89,3.04
28.67591,77.11321,2015,1,11,0.002935,0.43,7.15,2.59
28.67591,77.11321,2015,1,12,0.003002,0.47,7.74,2.82
28.67591,77.11321,2015,1,13,0.003333,0.55,7.31,3.36
28.67591,77.11321,2015,1,14,0.004571,0.22,8.11,1.31
28.67591,77.11321,2015,1,15,0.005433,0.56,7.33,3.42
28.67591,77.11321,2015,1,16,0.005505,0.58,7.02,3.58
28.67591,77.11321,2015,1,17,0.005002,0.51,7.73,3.16
28.67591,77.11321,2015,1,18,0.004261,0.57,7.63,3.56
28.67591,77.11321,2015,1,19,0.003822,0.5,8.25,3.14
28.67591,77.11321,2015,1,20,0.0035,0.39,8.28,2.42
28.67591,77.11321,2015,1,21,0.003912,0.46,8.29,2.91
28.67591,77.11321,2015,1,22,0.007054,0.11,8.58,0.66
28.67591,77.11321,2015,1,23,0.006852,0.49,8.15,3.09
28.67591,77.11321,2015,1,24,0.005779,0.37,8.15,2.39
28.67591,77.11321,2015,1,25,0.003954,0.55,8.16,3.51
28.67591,77.11321,2015,1,26,0.005223,0.32,8.62,2.12
28.67591,77.11321,2015,1,27,0.004939,0.53,7.33,3.46
28.67591,77.11321,2015,1,28,0.003816,0.59,6.64,3.91
28.67591,77.11321,2015,1,29,0.003059,0.62,6.29,4.2
28.67591,77.11321,2015,1,30,0.003093,0.67,6.23,4.37
28.67591,77.11321,2015,1,31,0.00327,0.62,6.86,4.2
28.67591,77.11321,2015,2,1,0.003906,0.56,7.64,3.73
28.67591,77.11321,2015,2,2,0.004564,0.52,8.17,3.59
28.67591,77.11321,2015,2,3,0.005805,0.6,7.46,4.09
28.67591,77.11321,2015,2,4,0.005866,0.48,7.56,3.35
28.67591,77.11321,2015,2,5,0.0042,0.63,6.51,4.49
28.67591,77.11321,2015,2,6,0.003843,0.64,6.65,4.51
28.67591,77.11321,2015,2,7,0.004817,0.6,7.3,4.33
28.67591,77.11321,2015,2,8,0.00518,0.62,7.32,4.44
28.67591,77.11321,2015,2,9,0.005045,0.66,6.83,4.62
28.67591,77.11321,2015,2,10,0.00411,0.66,6.56,4.73
28.67591,77.11321,2015,2,11,0.003973,0.65,6.77,4.64
28.67591,77.11321,2015,2,12,0.003697,0.66,6.71,4.73
28.67591,77.11321,2015,2,13,0.003525,0.65,7.02,4.8
28.67591,77.11321,2015,2,14,0.004873,0.63,7.63,4.65
28.67591,77.11321,2015,2,15,0.005023,0.65,7.43,4.82
28.67591,77.11321,2015,2,16,0.005053,0.59,7.9,4.31
28.67591,77.11321,2015,2,17,0.006012,0.63,7.92,4.71
28.67591,77.11321,2015,2,18,0.005882,0.61,8.34,4.73
28.67591,77.11321,2015,2,19,0.006076,0.62,8.13,4.76
28.67591,77.11321,2015,2,20,0.006428,0.64,8.36,4.82
28.67591,77.11321,2015,2,21,0.00591,0.64,8.1,4.89
28.67591,77.11321,2015,2,22,0.006619,0.65,8.21,5.02
28.67591,77.11321,2015,2,23,0.006245,0.59,8.5,4.59
28.67591,77.11321,2015,2,24,0.006057,0.43,8.8,3.47
28.67591,77.11321,2015,2,25,0.006022,0.52,9.33,4.08
28.67591,77.11321,2015,2,26,0.002602,0.66,7.01,5.37
28.67591,77.11321,2015,2,27,0.002611,0.68,6.76,5.41
28.67591,77.11321,2015,2,28,0.003682,0.62,7.86,5
28.67591,77.11321,2015,3,1,0.00986,0.1,9.14,0.81
